Compacidad,Tolerancia,Disimilitud,Balance,init_cross
14.0,1.0,0.5098784194528875,0.028596873335119795,greedy_ting+2P
409.0,84.0,0.3448429832318924,0.0027502568305220318,greedy_ting+2P
40.0,9.0,0.4774379432624113,0.007529517425557064,greedy_ting+2P
401.0,81.0,0.3460033427070621,0.0028154981747916877,greedy_ting+2P
22.0,2.0,0.4889587362991618,0.01657552909854952,greedy_ting+2P
353.0,69.0,0.3538841339682157,0.003106098698266332,greedy_ting+2P
214.0,49.0,0.3824484655663817,0.003161657305987658,greedy_ting+2P
132.0,30.0,0.3886135289060821,0.0030872428015534074,greedy_ting+2P
154.0,33.0,0.3732442203186884,0.002907990230297918,greedy_ting+2P
182.0,38.0,0.3797297560595433,0.0029176619609885567,greedy_ting+2P
174.0,39.0,0.38380410858400593,0.0029752972143229604,greedy_ting+2P
126.0,30.0,0.38843859056625013,0.002988384313219465,greedy_ting+2P
147.0,35.0,0.398544169440826,0.0035935110226245075,greedy_ting+2P
128.0,29.0,0.38279864804964536,0.002959988449524182,greedy_ting+2P
175.0,39.0,0.3709878419452887,0.002912094077105713,greedy_ting+2P
68.0,18.0,0.42967772215269084,0.004424639075466147,greedy_ting+2P
140.0,33.0,0.3975493920972644,0.0033135324424586467,greedy_ting+2P
131.0,31.0,0.40558172270044934,0.003640975763135798,greedy_ting+2P
188.0,44.0,0.3817243850912932,0.003190257122539816,greedy_ting+2P
86.0,21.0,0.4031832426191654,0.003719657652594874,greedy_ting+2P
158.0,37.0,0.38329854565041743,0.0031811687999271842,greedy_ting+2P
326.0,60.0,0.3569676500021755,0.003393240249191275,greedy_ting+2P
91.0,19.0,0.40040721689657865,0.00349937298022739,greedy_ting+2P
68.0,15.0,0.43806059657905716,0.004441129079778566,greedy_ting+2P
109.0,27.0,0.40674409525668553,0.0035429153666317833,greedy_ting+2P
133.0,32.0,0.4031621607209513,0.00357324295966677,greedy_ting+2P
88.0,21.0,0.4309014345583495,0.004460975814717145,greedy_ting+2P
101.0,25.0,0.4144020785057229,0.00389164982681165,greedy_ting+2P
64.0,16.0,0.4560062056737589,0.005781813902092472,greedy_ting+2P
317.0,63.0,0.35236984585095193,0.0031311277768592007,greedy_ting+2P
167.0,37.0,0.3807756826771988,0.003027101503461536,greedy_ting+2P
154.0,34.0,0.38166044947959843,0.0030589612435325104,greedy_ting+2P
176.0,40.0,0.3699931495809155,0.002871248341208405,greedy_ting+2P
129.0,29.0,0.3912254659409533,0.0031197432910421248,greedy_ting+2P
58.0,15.0,0.4545885302029836,0.005037639447802999,greedy_ting+2P
200.0,43.0,0.36744237588652484,0.002721627885135303,greedy_ting+2P
81.0,20.0,0.4168417826810262,0.003624100645449171,greedy_ting+2P
60.0,15.0,0.462322695035461,0.006490192164210415,greedy_ting+2P
116.0,27.0,0.41211176326730253,0.003834739821737193,greedy_ting+2P
138.0,31.0,0.40275850549902353,0.0035409161970535313,greedy_ting+2P
155.0,34.0,0.3902939830702356,0.0032763587662408195,greedy_ting+2P
153.0,35.0,0.3876662958327539,0.003248225247228994,greedy_ting+2P
100.0,24.0,0.41382978723404257,0.0037137015240682083,greedy_ting+2P
113.0,29.0,0.4113945898449758,0.0037338202618052885,greedy_ting+2P
243.0,51.0,0.3658903190030061,0.002796498477700342,greedy_ting+2P
15.0,1.0,0.4907801418439716,0.02624281139446399,greedy_ting+2P
29.0,4.0,0.4773477622890682,0.013454122144177596,greedy_ting+2P
50.0,12.0,0.4466843971631206,0.0057663117423670685,greedy_ting+2P
96.0,23.0,0.4285608747044917,0.004851386365192344,greedy_ting+2P
39.0,6.0,0.41173395162756865,0.008012677382265323,greedy_ting+2P
124.0,29.0,0.4017387325554793,0.0034675508270045037,greedy_ting+2P
154.0,37.0,0.3940487703785576,0.0033390097424230636,greedy_ting+2P
104.0,25.0,0.4154817921440262,0.003984050814136825,greedy_ting+2P
122.0,29.0,0.40233693756539934,0.003476043923316315,greedy_ting+2P
141.0,32.0,0.3896999647905035,0.003071195332400304,greedy_ting+2P
79.0,20.0,0.43473381811652756,0.00439079636479256,greedy_ting+2P
85.0,21.0,0.41487275761368375,0.0038427044896372216,greedy_ting+2P
136.0,34.0,0.403238423028786,0.003594378686619648,greedy_ting+2P
118.0,28.0,0.3868103137396322,0.0029328878324883954,greedy_ting+2P
195.0,43.0,0.38019185306419345,0.003173017500644262,greedy_ting+2P
94.0,23.0,0.4165817866304512,0.004503718152745139,greedy_ting+2P
118.0,28.0,0.41146021156388984,0.003837888074718952,greedy_ting+2P
131.0,32.0,0.3904972659845163,0.003134573764346554,greedy_ting+2P
349.0,69.0,0.3483128086325672,0.0030395307871917622,greedy_ting+2P
102.0,22.0,0.4060805173133083,0.0032629310559884285,greedy_ting+2P
156.0,35.0,0.3902470903800691,0.0032711498541548264,greedy_ting+2P
130.0,30.0,0.38537915984724497,0.0028574887444198344,greedy_ting+2P
94.0,23.0,0.40312358533272974,0.003546022441494306,greedy_ting+2P
161.0,37.0,0.3844489229549359,0.003049187929503412,greedy_ting+2P
92.0,22.0,0.4289527443724946,0.0046352459134152,greedy_ting+2P
154.0,36.0,0.39967302201344757,0.0034062656572842183,greedy_ting+2P
103.0,24.0,0.4272619293534394,0.0046219729294050315,greedy_ting+2P
174.0,39.0,0.37446502812423577,0.0029169356478269265,greedy_ting+2P
139.0,33.0,0.3809696923312414,0.003024613562583406,greedy_ting+2P
145.0,33.0,0.3821166544387381,0.00316552508681111,greedy_ting+2P
70.0,15.0,0.4393996960486322,0.004325323525743484,greedy_ting+2P
160.0,40.0,0.3973570478723404,0.003458738152898415,greedy_ting+2P
61.0,16.0,0.44802929891873033,0.0044946449109368345,greedy_ting+2P
103.0,25.0,0.4032999380293328,0.003456202112888398,greedy_ting+2P
117.0,27.0,0.41397678365763474,0.003787095951479638,greedy_ting+2P
238.0,46.0,0.35631220573335715,0.0026478819626582165,greedy_ting+2P
96.0,23.0,0.4231216755319149,0.004044946797458537,greedy_ting+2P
120.0,28.0,0.4213947990543735,0.0040879186017917755,greedy_ting+2P
177.0,37.0,0.38806246744400363,0.003078021061433821,greedy_ting+2P
88.0,22.0,0.4168681495809155,0.003928418316774052,greedy_ting+2P
182.0,40.0,0.37173641960876,0.002933811008856147,greedy_ting+2P
89.0,22.0,0.4147541636783807,0.0036284154670548495,greedy_ting+2P
81.0,21.0,0.4279507048419578,0.003983572967700767,greedy_ting+2P
62.0,16.0,0.459248455730954,0.005992391690757805,greedy_ting+2P
224.0,46.0,0.3639896783181357,0.0030567353246034237,greedy_ting+2P
121.0,29.0,0.39135308598558116,0.0031781841846116473,greedy_ting+2P
126.0,31.0,0.4162445119891928,0.0039360232689111254,greedy_ting+2P
70.0,18.0,0.4444402228976697,0.005334916060509013,greedy_ting+2P
161.0,35.0,0.3726322628959077,0.0028962440897302402,greedy_ting+2P
166.0,31.0,0.3661240707510895,0.0028738287592712485,greedy_ting+2P
120.0,29.0,0.40437352245862884,0.003570805319428376,greedy_ting+2P
126.0,30.0,0.3955096814139367,0.0033557945930180466,greedy_ting+2P
146.0,35.0,0.39841397065967166,0.003572550156023565,greedy_ting+2P
98.0,24.0,0.4298831234621508,0.004807427388374192,greedy_ting+2P
45.0,10.0,0.44915287628053585,0.0058805537236681655,greedy_ting+2P
151.0,34.0,0.3933880512892772,0.0032810507691921546,greedy_ting+2P
122.0,29.0,0.3924107661899779,0.0031950466654584587,greedy_ting+2P
99.0,24.0,0.412869833082599,0.003825970511175515,greedy_ting+2P
69.0,18.0,0.45393925377736666,0.005703139037227352,greedy_ting+2P
119.0,28.0,0.40244502056141607,0.0035281689500554604,greedy_ting+2P
126.0,30.0,0.40550067544748397,0.0036481326280351466,greedy_ting+2P
77.0,19.0,0.43036750483558994,0.0038502937137801564,greedy_ting+2P
100.0,23.0,0.42851950354609925,0.004545059903299662,greedy_ting+2P
113.0,25.0,0.3917968995167263,0.0032028408721768314,greedy_ting+2P
113.0,28.0,0.4042396284441097,0.003690219542199024,greedy_ting+2P
105.0,25.0,0.417063492063492,0.004030655800539303,greedy_ting+2P
153.0,36.0,0.3820806100217865,0.003092177739825876,greedy_ting+2P
107.0,25.0,0.42675813614369984,0.004640684173197551,greedy_ting+2P
66.0,17.0,0.454518590156888,0.005532435178245369,greedy_ting+2P
104.0,24.0,0.4242191762138571,0.004620164895607414,greedy_ting+2P
33.0,4.0,0.4635987534923705,0.011908509875032868,greedy_ting+2P
106.0,24.0,0.43067543155359295,0.004694106103328867,greedy_ting+2P
169.0,37.0,0.37817365395106806,0.0029293757082257486,greedy_ting+2P
104.0,26.0,0.41819251227495907,0.00407492644462641,greedy_ting+2P
91.0,22.0,0.4109383524277141,0.003595736119465211,greedy_ting+2P
72.0,18.0,0.4347049842395587,0.004040719648565982,greedy_ting+2P
132.0,32.0,0.40404040404040403,0.003676079514248446,greedy_ting+2P
90.0,22.0,0.432456658786446,0.005195033035294575,greedy_ting+2P
