Compacidad,Tolerancia,Disimilitud,Balance,init_cross
7.0,1.0,0.5065856129685916,0.0348024829367389,greedy_multi+2P
7.0,1.0,0.4830293819655522,0.032278216100081004,greedy_multi+2P
8.0,1.0,0.45445478723404253,0.02794281001254319,greedy_multi+2P
7.0,1.0,0.5088652482269503,0.03328368845652052,greedy_multi+2P
8.0,1.0,0.49800531914893614,0.02902970919156472,greedy_multi+2P
8.0,1.0,0.47706117021276595,0.028105791470971163,greedy_multi+2P
15.0,1.0,0.4854609929078014,0.02725906644534984,greedy_multi+2P
15.0,1.0,0.45732860520094565,0.025192548441001716,greedy_multi+2P
15.0,1.0,0.42192671394799053,0.01793923497588402,greedy_multi+2P
13.0,1.0,0.5095471903982542,0.03277846381234612,greedy_multi+2P
13.0,1.0,0.4888161483906165,0.026596563160270995,greedy_multi+2P
13.0,1.0,0.46583469721767595,0.01949033416728977,greedy_multi+2P
13.0,1.0,0.44401254773595195,0.0172712132379968,greedy_multi+2P
13.0,1.0,0.427986906710311,0.020192854585374773,greedy_multi+2P
11.0,2.0,0.5045938104448743,0.020684013838953418,greedy_multi+2P
11.0,2.0,0.49580915538362347,0.02054102072621382,greedy_multi+2P
12.0,1.0,0.47222222222222227,0.019125952193328154,greedy_multi+2P
12.0,1.0,0.4525709219858156,0.018657692960615604,greedy_multi+2P
11.0,1.0,0.5087846550612508,0.02010042786605079,greedy_multi+2P
11.0,1.0,0.4971792392005158,0.02028686776194368,greedy_multi+2P
11.0,1.0,0.4813023855577047,0.020589968993195307,greedy_multi+2P
10.0,2.0,0.5015070921985816,0.02273709037523258,greedy_multi+2P
10.0,1.0,0.5089539007092199,0.02223365744932339,greedy_multi+2P
23.0,1.0,0.506668208448967,0.01383492739978676,greedy_multi+2P
23.0,1.0,0.489477335800185,0.014288179543044836,greedy_multi+2P
23.0,1.0,0.45081714461917977,0.015288081285919625,greedy_multi+2P
23.0,1.0,0.4364400246685168,0.01452855115298984,greedy_multi+2P
17.0,2.0,0.5087088026700042,0.0224707223159464,greedy_multi+2P
17.0,2.0,0.4908218606591573,0.017959149326033094,greedy_multi+2P
17.0,2.0,0.47309136420525655,0.014239482707577201,greedy_multi+2P
17.0,2.0,0.4524405506883604,0.014296787337947967,greedy_multi+2P
15.0,2.0,0.5082151300236407,0.01789941471198065,greedy_multi+2P
15.0,2.0,0.49609929078014187,0.015083287225659405,greedy_multi+2P
15.0,2.0,0.483983451536643,0.014865613595336937,greedy_multi+2P
15.0,1.0,0.507210401891253,0.015503565660122303,greedy_multi+2P
15.0,1.0,0.4974586288416075,0.01612435309536186,greedy_multi+2P
14.0,1.0,0.5070288753799392,0.01611158058175734,greedy_multi+2P
31.0,5.0,0.45430107526881724,0.00946871855804262,greedy_multi+2P
25.0,4.0,0.5064539007092198,0.015243453548614266,greedy_multi+2P
25.0,4.0,0.48535460992907803,0.014313172124138606,greedy_multi+2P
25.0,4.0,0.46858156028368797,0.012663945475579714,greedy_multi+2P
25.0,4.0,0.4491843971631206,0.010873093657260663,greedy_multi+2P
19.0,4.0,0.49916013437849943,0.014615903336765122,greedy_multi+2P
23.0,3.0,0.47113012642614865,0.012338713965771174,greedy_multi+2P
23.0,3.0,0.452281837804502,0.011210220423999176,greedy_multi+2P
19.0,3.0,0.5083053378126167,0.017072138434209808,greedy_multi+2P
19.0,3.0,0.4955673758865248,0.013030193693334094,greedy_multi+2P
19.0,3.0,0.48044979469951477,0.013178426788282306,greedy_multi+2P
19.0,2.0,0.5076987681970885,0.01359959618107236,greedy_multi+2P
19.0,2.0,0.49482082866741317,0.012895319167746135,greedy_multi+2P
17.0,2.0,0.5075093867334167,0.015226192732571954,greedy_multi+2P
24.0,6.0,0.5015144799054373,0.012235134936116575,greedy_multi+2P
23.0,5.0,0.4962997224791859,0.012907113963241993,greedy_multi+2P
23.0,5.0,0.48477489978415045,0.012105806426783768,greedy_multi+2P
31.0,4.0,0.4494966826813086,0.009002835209768668,greedy_multi+2P
23.0,4.0,0.5078245451742214,0.01624144846857707,greedy_multi+2P
23.0,4.0,0.4950277520814061,0.012745256238228093,greedy_multi+2P
23.0,4.0,0.48080481036077705,0.01146975140079693,greedy_multi+2P
19.0,4.0,0.5070455393803658,0.013339095370222865,greedy_multi+2P
23.0,3.0,0.49414122725871107,0.011586020945609394,greedy_multi+2P
23.0,2.0,0.5068994757940178,0.014009429772077765,greedy_multi+2P
27.0,6.0,0.5067966903073285,0.011793593305062229,greedy_multi+2P
27.0,6.0,0.49484502232729183,0.011472711148135242,greedy_multi+2P
27.0,6.0,0.48716180719726815,0.01104017355770269,greedy_multi+2P
27.0,5.0,0.5069936958234831,0.013700127512816497,greedy_multi+2P
27.0,5.0,0.4950420278434463,0.013014265081280181,greedy_multi+2P
27.0,5.0,0.4789204097714736,0.011186272829508308,greedy_multi+2P
27.0,4.0,0.5063370107696349,0.01361645924768133,greedy_multi+2P
27.0,4.0,0.49651956921460466,0.01099100950380413,greedy_multi+2P
22.0,4.0,0.5067295293359123,0.011972253438433752,greedy_multi+2P
33.0,7.0,0.47657425316999785,0.00898076567514274,greedy_multi+2P
30.0,6.0,0.5042553191489362,0.011041781935851688,greedy_multi+2P
31.0,6.0,0.49676847403340196,0.01223669932743945,greedy_multi+2P
31.0,6.0,0.4772363303591855,0.010232658511692899,greedy_multi+2P
29.0,5.0,0.5060222548300317,0.012406703917739785,greedy_multi+2P
31.0,5.0,0.4943948753145733,0.0110220065372316,greedy_multi+2P
23.0,5.0,0.5067452975639839,0.011578198825069642,greedy_multi+2P
29.0,7.0,0.49859378821227684,0.010670052657545491,greedy_multi+2P
32.0,7.0,0.4833776595744681,0.00913609806473518,greedy_multi+2P
33.0,6.0,0.48557382333978083,0.010480655786918387,greedy_multi+2P
30.0,7.0,0.498758865248227,0.010029980467112629,greedy_multi+2P
